ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,unit_id,func,network_direction,address,quantity,values,Time
1593265899.307914,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,12,1,F,1593265899.307914
1593265899.308009,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,13,1,F,1593265899.308009
1593265899.31127,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,13,1,F,1593265899.31127
1593265899.311281,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,14,1,F,1593265899.311281
1593265899.31462,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,14,1,F,1593265899.31462
1593265899.814826,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,0,1,F,1593265899.814826
1593265899.815926,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,0,1,F,1593265899.815926
1593265899.816056,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,1,1,F,1593265899.816056
1593265899.819204,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,1,1,F,1593265899.819204
1593265899.819266,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,2,1,T,1593265899.819266
1593265899.822549,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,2,1,T,1593265899.822549
1593265899.822676,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,3,1,T,1593265899.822676
1593265899.826005,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,3,1,T,1593265899.826005
1593265899.826007,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,4,1,F,1593265899.826007
1593265899.829228,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,4,1,F,1593265899.829228
1593265899.82923,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,5,1,F,1593265899.82923
1593265899.83255,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,5,1,F,1593265899.83255
1593265899.832551,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,6,1,F,1593265899.832551
1593265899.835867,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,6,1,F,1593265899.835867
1593265899.835869,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,7,1,T,1593265899.835869
1593265899.839121,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,7,1,T,1593265899.839121
1593265900.339278,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,0,1,F,1593265900.339278
1593265900.340239,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,0,1,F,1593265900.340239
1593265900.340336,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,1,1,F,1593265900.340336
1593265900.343608,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,1,1,F,1593265900.343608
1593265900.343674,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,2,1,F,1593265900.343674
1593265900.346905,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,2,1,F,1593265900.346905
1593265900.34697,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,3,1,F,1593265900.34697
1593265900.35016,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,3,1,F,1593265900.35016
1593265900.350219,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,4,1,F,1593265900.350219
1593265900.353569,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,4,1,F,1593265900.353569
1593265900.353659,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,5,1,F,1593265900.353659
1593265900.356719,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,5,1,F,1593265900.356719
1593265900.356862,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,6,1,F,1593265900.356862
1593265900.360174,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,6,1,F,1593265900.360174
1593265900.360242,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,7,1,F,1593265900.360242
1593265900.363513,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,7,1,F,1593265900.363513
1593265900.363643,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,8,1,F,1593265900.363643
1593265900.366932,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,8,1,F,1593265900.366932
1593265900.367016,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,9,1,F,1593265900.367016
1593265900.369934,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,9,1,F,1593265900.369934
1593265900.37007,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,10,1,F,1593265900.37007
1593265900.373229,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,10,1,F,1593265900.373229
1593265900.373376,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,11,1,F,1593265900.373376
1593265900.376594,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,11,1,F,1593265900.376594
1593265900.376726,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,12,1,F,1593265900.376726
1593265900.379904,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,12,1,F,1593265900.379904
1593265900.380013,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,13,1,F,1593265900.380013
1593265900.383136,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,13,1,F,1593265900.383136
1593265900.383256,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,14,1,F,1593265900.383256
1593265900.38674,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,14,1,F,1593265900.38674
1593265900.887471,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,0,1,F,1593265900.887471
1593265900.888939,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,0,1,F,1593265900.888939
1593265900.889083,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,1,1,F,1593265900.889083
1593265900.892196,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,1,1,F,1593265900.892196
1593265900.892286,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,2,1,T,1593265900.892286
1593265900.895634,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,2,1,T,1593265900.895634
1593265900.895769,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,3,1,T,1593265900.895769
1593265900.898975,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,3,1,T,1593265900.898975
1593265900.899086,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,4,1,T,1593265900.899086
1593265900.902325,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,4,1,T,1593265900.902325
1593265900.902411,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,5,1,F,1593265900.902411
1593265900.90572,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,5,1,F,1593265900.90572
1593265900.905818,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,6,1,F,1593265900.905818
1593265900.908953,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,6,1,F,1593265900.908953
1593265900.909085,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,7,1,F,1593265900.909085
1593265900.912338,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,7,1,F,1593265900.912338
1593265901.412677,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,0,1,F,1593265901.412677
1593265901.414035,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,0,1,F,1593265901.414035
1593265901.414134,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,1,1,F,1593265901.414134
1593265901.417402,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,1,1,F,1593265901.417402
1593265901.417522,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,2,1,F,1593265901.417522
1593265901.420741,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,2,1,F,1593265901.420741
1593265901.420835,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,3,1,F,1593265901.420835
1593265901.42402,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,3,1,F,1593265901.42402
1593265901.424119,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,4,1,F,1593265901.424119
1593265901.427443,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,4,1,F,1593265901.427443
1593265901.427543,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,5,1,F,1593265901.427543
1593265901.430804,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,5,1,F,1593265901.430804
1593265901.430884,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,6,1,F,1593265901.430884
1593265901.43405,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,6,1,F,1593265901.43405
1593265901.434157,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,7,1,F,1593265901.434157
1593265901.437605,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,7,1,F,1593265901.437605
1593265901.437712,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,8,1,F,1593265901.437712
1593265901.440642,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,8,1,F,1593265901.440642
1593265901.440749,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,9,1,F,1593265901.440749
1593265901.443951,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,9,1,F,1593265901.443951
1593265901.444031,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,10,1,F,1593265901.444031
1593265901.447244,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,10,1,F,1593265901.447244
1593265901.447317,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,11,1,F,1593265901.447317
1593265901.450597,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,11,1,F,1593265901.450597
1593265901.450678,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,12,1,F,1593265901.450678
1593265901.453897,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,12,1,F,1593265901.453897
1593265901.453939,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,13,1,F,1593265901.453939
1593265901.457266,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,13,1,F,1593265901.457266
1593265901.457349,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,14,1,F,1593265901.457349
1593265901.46056,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,14,1,F,1593265901.46056
1593265901.961199,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,0,1,F,1593265901.961199
1593265901.962741,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,0,1,F,1593265901.962741
1593265901.962831,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,1,1,F,1593265901.962831
1593265901.966229,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,1,1,F,1593265901.966229
1593265901.96632,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,2,1,T,1593265901.96632
1593265901.969244,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,2,1,T,1593265901.969244
1593265901.969345,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,3,1,T,1593265901.969345
1593265901.972603,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,3,1,T,1593265901.972603
1593265901.972677,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,4,1,F,1593265901.972677
1593265901.975871,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,4,1,F,1593265901.975871
1593265901.975941,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,5,1,F,1593265901.975941
1593265901.979124,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,5,1,F,1593265901.979124
1593265901.97919,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,6,1,T,1593265901.97919
1593265901.982527,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,6,1,T,1593265901.982527
1593265901.982628,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,7,1,T,1593265901.982628
1593265901.985793,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,7,1,T,1593265901.985793
1593265902.48564,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,0,1,F,1593265902.48564
1593265902.48669,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,0,1,F,1593265902.48669
1593265902.486732,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,1,1,F,1593265902.486732
1593265902.489922,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,1,1,F,1593265902.489922
1593265902.489924,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,2,1,F,1593265902.489924
1593265902.49331,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,2,1,F,1593265902.49331
1593265902.493333,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,3,1,F,1593265902.493333
1593265902.496603,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,3,1,F,1593265902.496603
1593265902.496707,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,4,1,F,1593265902.496707
1593265902.499899,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,4,1,F,1593265902.499899
1593265902.499985,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,5,1,F,1593265902.499985
1593265902.503391,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,5,1,F,1593265902.503391
1593265902.503535,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,6,1,F,1593265902.503535
1593265902.506756,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,6,1,F,1593265902.506756
1593265902.506865,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,7,1,F,1593265902.506865
1593265902.510014,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,7,1,F,1593265902.510014
1593265902.510016,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,8,1,F,1593265902.510016
1593265902.513355,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,8,1,F,1593265902.513355
1593265902.513517,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,9,1,F,1593265902.513517
1593265902.516619,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,9,1,F,1593265902.516619
1593265902.516747,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,10,1,F,1593265902.516747
1593265902.519903,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,10,1,F,1593265902.519903
1593265902.520117,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,11,1,F,1593265902.520117
1593265902.523272,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,11,1,F,1593265902.523272
1593265902.5234,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,12,1,F,1593265902.5234
1593265902.52656,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,12,1,F,1593265902.52656
1593265902.526671,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,13,1,F,1593265902.526671
1593265902.529915,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,13,1,F,1593265902.529915
1593265902.530028,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,14,1,F,1593265902.530028
1593265902.533277,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,14,1,F,1593265902.533277
1593265903.033306,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,0,1,F,1593265903.033306
1593265903.034637,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,0,1,F,1593265903.034637
1593265903.03472,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,1,1,F,1593265903.03472
1593265903.037893,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,1,1,F,1593265903.037893
1593265903.037943,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,2,1,T,1593265903.037943
1593265903.041121,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,2,1,T,1593265903.041121
1593265903.041238,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,3,1,T,1593265903.041238
1593265903.044477,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,3,1,T,1593265903.044477
1593265903.044539,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,4,1,F,1593265903.044539
1593265903.04814,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,4,1,F,1593265903.04814
1593265903.048235,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,5,1,F,1593265903.048235
1593265903.051529,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,5,1,F,1593265903.051529
1593265903.05162,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,6,1,T,1593265903.05162
1593265903.054831,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,6,1,T,1593265903.054831
1593265903.054926,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,7,1,T,1593265903.054926
1593265903.058141,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,7,1,T,1593265903.058141
1593265903.558393,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,0,1,F,1593265903.558393
1593265903.559603,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,0,1,F,1593265903.559603
1593265903.559696,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,1,1,F,1593265903.559696
1593265903.562968,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,1,1,F,1593265903.562968
1593265903.563047,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,2,1,F,1593265903.563047
1593265903.566276,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,2,1,F,1593265903.566276
1593265903.566361,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,3,1,F,1593265903.566361
1593265903.569586,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,3,1,F,1593265903.569586
1593265903.569678,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,4,1,F,1593265903.569678
1593265903.572866,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,4,1,F,1593265903.572866
1593265903.572868,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,5,1,F,1593265903.572868
1593265903.576145,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,5,1,F,1593265903.576145
1593265903.576178,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,6,1,F,1593265903.576178
1593265903.579444,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,6,1,F,1593265903.579444
1593265903.579495,CxvLT33JA3gbjQFqtg,123.145.120.99,23719,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,7,1,F,1593265903.579495
